Espécie;Apreendidas;Data apreensão;Mês;Ano;UF Apreensão;Unidade Apreensão;Município;País de origem;Tipo Penal
Pistola;1;41505;ago;2013;MS;DPF/PPA/MS;CORONEL SAPUCAIA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;4;41505;ago;2013;RS;DPF/SCS/RS;SANTA CRUZ DO SUL;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;3;41506;ago;2013;RS;DPF/UGA/RS;URUGUAIANA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41506;ago;2013;PR;DPF/GRA/PR;GUAIRA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41506;ago;2013;PR;DPF/GRA/PR;GUAIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;2;41506;ago;2013;MA;SR/PF/MA;NI;Brasil;Outra tipificação
Arma não classificada;1;41507;ago;2013;SP;DEAIN/SR/SP;GUARULHOS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41507;ago;2013;AC;DPF/EPA/AC;XAPURI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41507;ago;2013;AC;DPF/EPA/AC;XAPURI;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41507;ago;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Israel;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41510;ago;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Bélgica;Art. 18 Tráfico internacional de arma de fogo
Arma não classificada;1;41512;ago;2013;BA;DPF/PSO/BA;PORTO SEGURO;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41512;ago;2013;BA;DPF/PSO/BA;PORTO SEGURO;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Metralhadora;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Metralhadora;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41512;ago;2013;RS;SR/PF/RS;CHARQUEADAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;2;41512;ago;2013;MT;DPF/ROO/MT;NI;Brasil;Outra tipificação
Artesanal;1;41513;ago;2013;PR;DPF/FIG/PR;NI;Israel;Outra tipificação
Pistola;1;41513;ago;2013;GO;SR/PF/GO;NI;Brasil;Outra tipificação
Revólver;1;41513;ago;2013;PE;DPF/SGO/PE;MANARI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Rifle;1;41513;ago;2013;GO;SR/PF/GO;NI;Não identificado;Outra tipificação
Espingarda;1;41514;ago;2013;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41514;ago;2013;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41515;ago;2013;PR;DPF/FIG/PR;NI;Brasil;Outra tipificação
Pistola;1;41515;ago;2013;PR;DPF/MGA/PR;MARINGA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41515;ago;2013;RS;DPF/CXS/RS;NI;Brasil;Outra tipificação
Revólver;1;41515;ago;2013;RN;DPF/MOS/RN;MOSSORO;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41515;ago;2013;RS;DPF/SMA/RS;NI;Brasil;Outra tipificação
Pistola;1;41516;ago;2013;PR;DPF/FIG/PR;NI;Brasil;Outra tipificação
Espingarda;1;41517;ago;2013;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Pistola;1;41517;ago;2013;MS;SR/PF/MS;NI;Brasil;Outra tipificação
Revólver;1;41517;ago;2013;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41517;ago;2013;MS;SR/PF/MS;NI;Brasil;Outra tipificação
Revólver;1;41517;ago;2013;MS;SR/PF/MS;NI;Brasil;Outra tipificação
Revólver;1;41518;set;2013;RJ;SR/PF/RJ;RIO DE JANEIRO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41519;set;2013;RJ;DPF/MCE/RJ;ARRAIAL DO CABO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Artesanal;4;41520;set;2013;CE;DPF/JNE/CE;MISSAO VELHA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41520;set;2013;RS;DPF/PFO/RS;NI;Brasil;Outra tipificação
Revólver;1;41520;set;2013;CE;DPF/JNE/CE;MISSAO VELHA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41521;set;2013;AM;DPF/TBA/AM;SANTO ANTONIO DO ICA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41521;set;2013;AM;DPF/TBA/AM;SANTO ANTONIO DO ICA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;41521;set;2013;PR;DPF/FIG/PR;MEDIANEIRA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Arma não classificada;1;41522;set;2013;RJ;SR/PF/RJ;NITEROI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41522;set;2013;RS;DPF/UGA/RS;NI;Não identificado;Outra tipificação
Rifle;1;41522;set;2013;RS;DPF/UGA/RS;NI;Não identificado;Outra tipificação
Carabina;1;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Carabina;1;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 17 Comércio ilegal de arma de fogo
Pistola;2;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;2;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;2;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;41523;set;2013;SC;DPF/CCM/SC;CRICIUMA;Brasil;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41524;set;2013;SC;DPF/CCM/SC;CRICIUMA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;41525;set;2013;PE;DPF/SGO/PE;SALGUEIRO;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41525;set;2013;PE;DPF/SGO/PE;SALGUEIRO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41526;set;2013;MT;DPF/BRG/MT;BARRA DO GARCAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41526;set;2013;MT;DPF/BRG/MT;BARRA DO GARCAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41527;set;2013;PR;DPF/MGA/PR;LOANDA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;1;41527;set;2013;MT;DPF/CAE/MT;NI;Não identificado;Outra tipificação
Pistola;2;41527;set;2013;MT;DPF/CAE/MT;NI;Itália;Outra tipificação
Revólver;1;41528;set;2013;PB;DPF/CGE/PB;CAMPINA GRANDE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41528;set;2013;RS;DPF/SMA/RS;NI;Brasil;Outra tipificação
Arma não classificada;1;41529;set;2013;RJ;SR/PF/RJ;NI;Brasil;Outra tipificação
Revólver;1;41529;set;2013;PR;SR/PF/PR;CAMPO LARGO;Argentina;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Garrucha;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41530;set;2013;DF;SR/PF/DF;BRASILIA;Itália;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41530;set;2013;PR;DPF/CAC/PR;QUEDAS DO IGUACU;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;41533;set;2013;SP;DPF/CAS/SP;SUMARE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41534;set;2013;RR;SR/PF/RR;BOA VISTA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;41535;set;2013;RJ;DPF/VRA/RJ;PIRAI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Escopeta;1;41535;set;2013;RJ;DPF/VRA/RJ;VOLTA REDONDA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;41535;set;2013;RJ;DPF/VRA/RJ;PIRAI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;41535;set;2013;RJ;DPF/VRA/RJ;PIRAI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41535;set;2013;MG;DPF/DVS/MG;NOVA SERRANA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41535;set;2013;MG;DPF/DVS/MG;NOVA SERRANA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41535;set;2013;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Revólver;1;41535;set;2013;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Revólver;1;41535;set;2013;PR;DPF/GRA/PR;GUAIRA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41535;set;2013;PR;DPF/GRA/PR;GUAIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41535;set;2013;RJ;DPF/VRA/RJ;VOLTA REDONDA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;41536;set;2013;MT;SR/PF/MT;NI;Estados Unidos da América;Outra tipificação
Pistola;1;41536;set;2013;RR;SR/PF/RR;NI;Não identificado;Outra tipificação
Pistola;1;41536;set;2013;RR;SR/PF/RR;NI;Não identificado;Outra tipificação
Pistola;1;41536;set;2013;RR;SR/PF/RR;NI;Brasil;Outra tipificação
Revólver;1;41536;set;2013;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Arma não classificada;1;41537;set;2013;MG;DPF/JFA/MG;NI;Não identificado;Outra tipificação
Espingarda;1;41537;set;2013;RO;DPF/JPN/RO;NI;Não identificado;Outra tipificação
Pistola;1;41537;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41537;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Arma não classificada;1;41538;set;2013;MS;DPF/DRS/MS;DOURADOS;Brasil;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;41538;set;2013;PR;DPF/PNG/PR;GUARATUBA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41538;set;2013;PR;DPF/PNG/PR;GUARATUBA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;2;41540;set;2013;MS;DPF/PPA/MS;NI;Não identificado;Outra tipificação
Metralhadora;1;41540;set;2013;RS;SR/PF/RS;TABAI;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Metralhadora;1;41540;set;2013;RS;SR/PF/RS;TABAI;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RJ;SR/PF/RJ;SEROPEDICA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41540;set;2013;RS;SR/PF/RS;TABAI;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41540;set;2013;MG;DPF/DVS/MG;ITATIAIUCU;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41540;set;2013;RS;DPF/PTS/RS;PELOTAS;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Carabina;1;41541;set;2013;MT;DPF/CAE/MT;NI;Brasil;Outra tipificação
Espingarda;1;41541;set;2013;MT;DPF/CAE/MT;CACERES;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41541;set;2013;PR;DPF/GPB/PR;GOIOXIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41541;set;2013;MT;DPF/CAE/MT;CACERES;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41541;set;2013;PR;DPF/GPB/PR;GUARAPUAVA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;41542;set;2013;AC;DPF/EPA/AC;BRASILEIA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41542;set;2013;PR;SR/PF/PR;CURITIBA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41543;set;2013;PA;DPF/SNM/PA;ORIXIMINA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;41543;set;2013;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;41543;set;2013;SP;DPF/BRU/SP;NI;Estados Unidos da América;Outra tipificação
Fuzil;1;41543;set;2013;SP;DPF/BRU/SP;NI;Não identificado;Outra tipificação
Pistola;1;41543;set;2013;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Pistola;1;41543;set;2013;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Pistola;2;41543;set;2013;SP;DPF/BRU/SP;NI;Estados Unidos da América;Outra tipificação
Revólver;1;41543;set;2013;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41543;set;2013;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Pistola;1;41544;set;2013;MS;DPF/NVI/MS;MUNDO NOVO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41544;set;2013;PI;SR/PF/PI;TERESINA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Fuzil;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Pistola;2;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;2;41545;set;2013;PR;DPF/FIG/PR;FOZ DO IGUACU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41547;set;2013;AP;SR/PF/AP;MACAPA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41547;set;2013;PE;SR/PF/PE;NI;Brasil;Outra tipificação
Revólver;1;41547;set;2013;AP;SR/PF/AP;MACAPA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41547;set;2013;MG;DPF/UDI/MG;UBERLANDIA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41547;set;2013;RS;SR/PF/RS;NI;Não identificado;Outra tipificação
Revólver;1;41548;out;2013;MG;SR/PF/MG;BELO HORIZONTE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41548;out;2013;RJ;SR/PF/RJ;RIO DE JANEIRO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41548;out;2013;RJ;SR/PF/RJ;RIO DE JANEIRO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41548;out;2013;TO;DPF/AGA/TO;JACILANDIA;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41548;out;2013;TO;DPF/AGA/TO;JACILANDIA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Arma não classificada;1;41549;out;2013;SP;DEAIN/SR/SP;GUARULHOS;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Artesanal;1;41549;out;2013;TO;SR/PF/TO;GUARAI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;41549;out;2013;MT;DPF/BRG/MT;NI;Brasil;Outra tipificação
Carabina;1;41549;out;2013;MT;DPF/BRG/MT;NI;Brasil;Outra tipificação
Espingarda;1;41549;out;2013;MT;DPF/BRG/MT;NI;Israel;Outra tipificação
Pistola;1;41549;out;2013;MA;DPF/CXA/MA;NI;Brasil;Outra tipificação
Pistola;1;41549;out;2013;MA;DPF/CXA/MA;NI;Brasil;Outra tipificação
Pistola;1;41549;out;2013;SP;DPF/CAS/SP;CAMPINAS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;41549;out;2013;SP;DPF/CAS/SP;CAMPINAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;41549;out;2013;AP;SR/PF/AP;MACAPA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;41549;out;2013;MA;DPF/CXA/MA;NI;Brasil;Outra tipificação
Revólver;1;41549;out;2013;MA;DPF/CXA/MA;NI;Brasil;Outra tipificação
Revólver;1;41549;out;2013;PE;DPF/SGO/PE;NI;Brasil;Outra tipificação
Rifle;1;41549;out;2013;MT;DPF/BRG/MT;NI;Não identificado;Outra tipificação
Fuzil;1;41550;out;2013;SP;SR/PF/SP;SAO PAULO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;6;41550;out;2013;MS;DPF/PPA/MS;PONTA PORA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;41550;out;2013;PE;SR/PF/PE;XEXEU;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;9;41550;out;2013;MS;DPF/PPA/MS;PONTA PORA;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;41550;out;2013;PE;SR/PF/PE;XEXEU;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;41550;out;2013;PE;SR/PF/PE;XEXEU;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Rifle;1;41551;out;2013;ES;SR/PF/ES;NI;Não identificado;Outra tipificação
Revólver;1;41553;out;2013;CE;DPF/JNE/CE;NOVA OLINDA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41554;out;2013;PB;DPF/CGE/PB;CAMPINA GRANDE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;41554;out;2013;PB;DPF/CGE/PB;CAMPINA GRANDE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Fuzil;1;41554;out;2013;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;2;41554;out;2013;SP;DPF/BRU/SP;NI;Alemanha;Outra tipificação
Metralhadora;1;41554;out;2013;SP;DPF/BRU/SP;NI;Alemanha;Outra tipificação
Pistola;1;41554;out;2013;SP;DPF/BRU/SP;NI;Estados Unidos da América;Outra tipificação
Espingarda;1;41555;out;2013;PR;DPF/LDA/PR;LONDRINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
